id_EXIST,lang,number_annotators,gender_annotators,age_annotators,labels_task1,clean_tweet
200546,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO",need to get ambie a character sheet in his canon glam i have this screenshot one but its missing vital traits like his big arms and his huge ass 
200547,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,YES,NO,YES,YES", something i might suggest with corrin is have the male one represent hoshido and female nohr since...  that's basically canon at this point.
200548,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","  that's just the beta designs where they would have evolved from ""gun"" to ""artillery tank"" --now they're just a regular fish and a regular octopus so it doesn't make any sense at all. the beta designs are not canon."
200549,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","   look, they may not know it yet, but this is canon "
200550,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO",becauselike bro its so obvious even if its a small thing they're pretty much canon at this point because like.... yeah. its 3 am idk what i'm saying but i hope i'm making sense
200551,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO","seeing that both dc and ben 10 are owned by warner media, i've been wondering for the last couple years why they haven't rolled ben and the plumbers into dc canon. i'd love to see him crossover with the green lantern corps. like just imagine if grandpa max got a gl ring "
200552,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",yoohan canon in kaizenix omg 
200553,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,NO,YES"," ok her being queer coded still doesnt mean shes a lesbian. for the last time, her sexuality is not canon. she could be bi or pan or you knowqueer "
200554,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","marvel: here everyone, have daredevil and kingpin confirmed to be canon in the mcu ! huh whats that you like spider-man !? well have all three cinematic wall crawlers in one moviedc: you guys want us to  !? nooo silly thats over lol we have a plan"
200555,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO", the only canon voices are the ones i make uo when reading their lines
200556,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,YES","mirabel = bisexual (she/they)isabela = lesbian (she/her)luisa = straight ally (she/her)dolores = straight ally (she/her)camilo = either gay, pan or omni (also non-binary/genderfluid works) (canon: he/they)"
200557,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," it's not fanfic, it's expanding the existing canon in a new format....she said, somewhat defensively."
200558,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,NO,NO,NO", you have no idea how annoyed i was when i saw people spamming that at her in her chat. like pls for the love of god- it's not canon. stop asking!!!
200559,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,YES",  there is literal canon proof that by 19 sasukr alone could beat kaguya but ok
200560,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,NO,NO,NO"," and also acknowledge that he canonically has literally never done anything with good intentions and is in canon, abusive, corrupt, and had no problem kidnapping and potentially unaliving a black child"
200561,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," i think about this every time the response to an act of charity is they just did it to feel/look good like, ok? is the crucial part of an act of kindness the part where *someone else is helped by the act*, or the part where we weigh in on if the giver deserves canonization..?"
200562,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","which '90s tv patriarch can make grown men cry? in todays bonus ep, after an unexpected in-flight experience, mark goes back to a tender moment from 2017 prompted by a tv dad that deserves canonization, and checks in to see if it still resonates.  "
200563,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",  the canonization process takes years
200564,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," cited a  report that blames rule of raja  and creates  in indian society while announcing canonization of  devasahayam pillai in vatican on may 15, 2022, church officials said in"
200565,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",i think we should petition the vatican to put billy preston on the fast track to canonization.
200566,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,NO,NO,NO"," not disputing this, but this is ijma of the jurists post-canonization, right? ijma of companions, which is supposed to have greater weight, seemed to have more active female engagement.  for e.g. aishas (ra) role in early jurisprudence, as attested to in zarkashs al-ijba. /1"
200567,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO","readers comment: unhappy marriages, annulments ""with the post-conciliar canonization being a total heartbreaking mess, where are the catholic heroes?"" ""how should catholics approach animals without humanizing them/catering to the revolution?"" "
200568,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES",   i too thought his canonization was a mistake.
200569,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES",""" pope saint piux x's blue eyes shine through his incorrupt body found intact at the time of exhumation...""      "
200570,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",a problem with sola scriptura doctrine is that it ignores the process of canonization. the understanding of how the bible came to be.
200571,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO", abused people should be ashamed by the canonization of huber
200572,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",   well start the canonization immediately!
200573,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES","i feel like we're not ascending. instead, we're actually descending. i feel like, before the canonization of the bible, we were so much more spiritually enlightened."
200574,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","  although actually the opinions about biblical canonization, who and when, are pretty much all over the map, the other bible (book) was my authority for stating the catholic church however, i claim personal ignorance here as in many other areas lol."
200575,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO", well yes but we have to redress the canonization of the nhs.
200576,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO",pope john xxiis canonization of thomas in 1323 seem[s] more like the canonization of a library than of a man. 
200577,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO","  he and the archdiocese of ny refused to transfer his body to the diocese of peoria, in order to delay the beautification/canonization process from even beginning there. they made peoria spend millions in legal battles to transfer the body."
200578,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," as i understand the infallibility refers to the fact that a person is in heaven.  but it doesnt extend to whether specific actions of a person were right or wrong. we cant prove jp2 was not saved, so we can accept his canonization as valid, meaning hes in heaven indeed."
200579,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","    remember, if you get into a debate over the trinity, don't tell them it is difficult, quote their church father, who significantly contributed to the nicene creed, (the first canonization of the trinity), and yet directly called the question ""very difficult to deal with""."
200580,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO"," approves  of bl. titus brandsma!the holy father approved the miracle that will allow  titus brandsma,  in , to be declared a .english    "
200581,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO","  thanks for this. i am mostly trying to get cloth over large dicks and i have figured out a process, but i will check this out when it's next on sale! i've had decent luck with m4 stuff. mostly, the stuff i've bought that claims to be dforce sometimes doesn't work as well"
200582,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO",      just remember to apply a thin layer and buff with a different cloth. they come out *chefs kiss*
200583,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," the cyberwhistle is the last whistle you'll ever buy. your grandchildren will inherit it the cloth gets dirty and you have to buy a new one, like once a week "
200584,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,YES,YES,NO,NO", looks more like plastic back with cloth landing pad
200585,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",unboxing my new reading cloth from kat ryalls.     oracle readings   
200586,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",picture commissioned by  his poodle boy in formal top and loin cloth. x3watch my live commissions here: in stream description. =3 
200587,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",to enter the giveaway: tag 3 covid-positive friends who you know would love this follow  and   post a pic of you in your cloth mask and tag it with  will be announced at midnight good luck babies 
200588,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," ohhere is the essay write by my friend, about cloth"
200589,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO","kn95-ing pretty much anywhere indoors these days, or if its a quick trip somewhere not too crowded like a corner store, surgical mask under cloth mask  "
200590,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,YES,NO,YES", sorry ill give disclaimer next time: tweets are for entertainment purposes only and do not constitute financial advice you fucking dish cloth
200591,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO", nah shadow beast from yorknew arc. the ones that uvogin killed by himself. his name owl it was conjuration with his cloth if anything was caught in it it would shrink 
200592,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","camping accessories  softspun microfiber cleaning cloths, 5pcs 40x40cms 340gsm blue! highly absorbent, lint and streak free, multi -purpose wash cloth for kitchen, car, window, stainless steel,silverware. "
200593,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES",51% offuse code ddd06jan.reusable cloth face mask with 3-ply adjustable ear loops &amp; nose wire breathable for adult men and wo.    
200594,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO",check out barbie doll pants princess jasmine 1992 mattel disney aladdin greenpants cloth   via 
200595,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","   but the single c19 particulate is unlikely to transmit--it's the big, juicy respiratory droplets (which cloth masks are great at stopping) that will get you. but you keep pretending to be an ""expert""."
200596,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES"," i think something like a.. idk how to say it, but some colourful cloth or something you can hang that covers a lot of the wall could look very neat"
200597,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," i've always loved cloth mats since my first spellground, so hopefully i can snag one up "
200598,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",hes trying to do like an evil villain speech with a wet cloth on his arm because he didnt want sparkles on his arm who is he trying to trick
200599,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",  it was so tragic i had to lie down with a cool cloth.
200600,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",just wanna be proud of myself for switching to cloth diapers when novella was 3 months old.  shes almost ten months old now &amp; i wish we wouldve done it with noelle.
200601,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,YES,NO,NO,YES","the fox blushed and a hand went up to squeeze his chest, almost as if he was trying to get revenge for having his ass molested so lewdly.""you... are enjoying this too much!"" he exclaimed, trying to sort of cock block him in a way, but in reality he was just whimpering. "
200602,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO","  sorry to cock-block your fear-mongering with facts that any 7-year-old would know.seems like whomever wrote that headline is ""awash"" with not knowing their ass from a hole in the ground.spoiler: the us dollar, and us demand for drugs is fueling the violence, obviously. "
200603,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,YES,YES",tries to take sexy pic. gets jumped on by dog. she is the ultimate cock block. 
200604,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",i never understood this and then some of yall cock block the one friend that do get some and think its a fun story to tell on the flight back home 
200605,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,YES,NO,YES,NO"," you dont pay bills, so you dont get to cock block! "
200606,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,YES,NO,YES,NO",im going to have to delete this eventually because people will be scrolling through my media tab jacking off and hit this bad boy. thou shall not cock block the simps 
200607,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,YES,NO,YES"," even before she went to jail, kamara had a thing for her. n'a that yeye timi be dey cock block am."
200608,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,NO,YES","             me eh saying you gonna marry the man. all i saying is, aint no way he doh have you drooling when you look at him and if he buss a flirt on you. you gonna cock block yourself. nope! not me."
200609,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,NO,NO", classic cock block 
200610,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,NO","if you dont want me but your friend do, dont fucking cock block bitch ."
200611,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,YES,YES", shes worse than anacostia at least she didnt cock block them
200612,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO","122 [first love] to try and cock block them because wouldn't that be funny? and it's totally not because jeongguk makes him nervous, jeongguk who still has the same night sky eyes and the pretty smile that makes his nose scrunch adorably, jeongguk who is now half a head taller"
200613,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,NO,NO,YES",this snow really gonna cock block first week of 2022
200614,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,NO,NO,YES","""i understand i fucked up but that doesn't mean i must cock block another niggas work, i must wait my turn so i can play again"" norman  "
200615,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,NO,NO", well thats one way to cock block yourself
200616,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO",is it still considered a cock block? 
200617,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,YES,YES,YES","i have kept a seat for you. bye""nkiru was meant to be a short term relationship but he woke up one day to realize they have been together for two years and counting. each day he wakes up more interested in her.""guy that your babe sha. she go dey cock-block you.4/"
200618,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,YES",dogboys priorities include abandoning hunting demons to cock block any guy that comes near kagome.  
200619,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,NO,NO,NO",  youre lucky. my dog (a female) humps me.  shes the biggest cock block on the planet
200620,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,YES,YES,NO","yo said make room for the cock block, everybody "
200621,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,NO,YES", then they spend 15 years on the cock carousel trying to find one decent man to marry them.
200622,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES",wish sometimes i had access to the ever elusive cock carousel..
200623,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,NO,YES"," even most women who are having trouble because they put off kids for too long weren't riding the cock carousel, they were hyperfocused on their careers. often were married the whole time."
200624,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES",    she's riding the cock carousel.
200625,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,YES,YES,YES",   who says its because of the desire to control? i am 30. i wouldnt date girls that didnt look in my direction years ago because they thought  i wasnt matured for them. i wouldnt date girls who are 28-30 because theyre probably done with their cock carousel
200626,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES",people shaming women for riding the cock carousel but idk that sounds like that might be a fun attraction at some gay carnival or smth
200627,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES", every office has that girl who rides the cock carousel.
200628,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES"," wow, and i thought ""the cock carousel"" was a recent metaphor"
200629,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,YES,YES",its the fucking cock carousel again  
200630,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES"," aww, life as an older woman off the cock carousel not so fun?"
200631,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,YES,NO,YES,YES", the cock carousel incident has me thinking twice about every dialogue option
200632,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES", every ho after riding the multicolored cock carousel.
200633,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,YES,YES,YES,YES", 20's - cock carousel30's - beta provider hunting (and failing)40's - cats+wine
200634,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,YES,YES,YES,YES", u were fr like the cock carousel runs like an untamed waterfall in my house while my well runs dry.
200635,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,YES,NO,YES"," television, instagram and cock carousel access"
200636,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,NO",  how many hoomans you think shes disposed of while she was riding the cock carousel in the 70s
200637,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO",i don't particularly care or want to know about the cock carousel. everyone has a past. 
200638,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,YES", kan... how elder malchaamah say.. the cock carousel
200639,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES"," i am at a loss about what today's women want out of life. in years to come, when you've done riding the cock carousel, no doubt you will regale us with interminable songs about your regrets. why not save us the boredom of it all and just make the right choices from the 'get go'?"
200640,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES","when a woman says she's had her fun and she's ready to get serious with someone, it really means, ""i'm ready to get off the cock carousel and find a beta provider."
200641,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,NO,YES", this a goddamn cock tease. i want to see.
200642,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES", not shaming you at all! i too am a massive slut and a total cock tease. 
200643,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,NO,YES,YES",$lunabrooooo such a cock tease i'v been watching this chart all day waiting for you to break out ffs  
200644,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO"," a year of cock tease over how full it is. well played, sir, well played. i do wonder though, at this rate, if biden does 4 years, are you gonna need a bigger jar..?"
200645,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,NO,YES,NO",or not nvmslitterhead still looks interesting but man that was a cock tease
200646,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,YES,NO", imagine spending 5 years out of spite to cock tease aak
200647,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,YES,NO", so the suspension yesterday was like a cock tease.
200648,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,NO,NO,YES",one of my favorites sold! humiliating cock tease and cumsumption 
200649,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,YES", why am i getting daily messages from you you cock tease brute i don't even want to see you lol
200650,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,YES,YES,NO",that 3-0 start was the biggest cock tease of the season. should have read between the lines when they barely beat backup qb jacoby brissett.  now they're getting their asses handed to them by a far superior defense and a rookie qb.  pathetic.    
200651,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,NO,YES,NO", please please please pplleeaassee let iruma end up with ameri. i'll cry if he doesnt. one thing i hate about some manga/anime is when they cock tease the audience too much. in real life people eventually add up together. so give us the resolution! please! xd
200652,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,YES,YES,NO"," if you say welp secrets out! then dont follow up with the secret, isnt that like a literary cock-tease?"
200653,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,YES,NO",im in ac about to go home in an hour and lincoln riley just got named usc hc  this is the ultimate cock tease of celebrating lolol
200654,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,YES,YES,NO",rain on christmas is such a cock tease. snow damnit!!!
200655,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,YES,YES,YES,YES",more of my content is selling! cock tease manipulatrix babysitter becomes your joi princess  
200656,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,YES,YES,YES",just sold! pov up-close  &amp;    
200657,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,YES,YES,YES,NO","id be the biggest cock tease, let me use you.    "
200658,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,YES,YES,YES,NO",  let me buy cock tease
200659,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,YES,NO,NO,YES,YES", dammit! brady's as big a cock tease as shad khan!
200660,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO",heres no bigger of a cock tease when chelsea show leo larger on the advertising boards all game and were forced to drink singha at half time.
200661,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES","    to be honest, i had to google what exactly semantics meant here cause i wasn't sure lol. there is a place for serious semantic arguments, but it's not in twitter comment threads."
200662,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,YES",preacher is  on my spotify and the video has over 55k views so far! thank you for supporting this record  keep streaming the track and sharing the video and dont forget to drop a comment  
200663,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",wtb bts ptd la ticketslooking for 2 tickets on november 27any seatcomment or dm me!i'm shootin my shot i'm not overpaying bts tickets permission to dance11/27 wts wtb nov 27
200664,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",i cant stop laughing at this comment!  
200665,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","good morning armys! if you've ig, please vote for ""blood sweat &amp; tears"" by , now at  on 's goxuan 20. help us retain it in the top 10 to secure two spins today click the link &amp; like the comment. voting ends at 12pm myt:  "
200666,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","i'm giving away 4 different nft's made by . all you have to do is follow both of us, rt, &amp; comment your $rvn address below. 4 winners will be randomly selected. you have 24 hours.ps. tune into the twitter space tonight @ 6pm pst! topic is  mining &amp; gaming"
200667,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",my boyfriend flew a b24 once and these instagram accounts keep reposting his video of it and he gets all these followers and comments and stuff so naturally i go comment the pilots hot on all of them
200668,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," thanks for reading &amp; sharing your kind comment, kris. glad the roads were less quiet today. cleaned out eavestroughs for an 80 yr old today whose 28 yr old grandson was killed in june. a hydro worker up north, he was struck while standing 11 feet off the road. driver on "
200669,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO"," this comment is fantastic, the follow up with donations based on the zodiacs, that's pure brilliance. followed."
200670,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO", one person disagree and i miss  sorry cant be the greatest all the time. i got your follow tho lmao bet you unfollow after this comment
200671,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",   this comment more softer than the act itself
200672,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","YES,NO,NO,YES,NO,NO","  another obtuse comment. if she said ""those in media"" it would make perfect sense to you."
200673,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,YES,NO,NO","       everyone reading this comment is staring at a screen now. thats all martin has done this entire pandemic, even as he labors to make life difficult for those of us who care for sick people. but remember. someone calling him fringe hurt his feelings very very badly. "
200674,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO",  i havent seen this many people comment under yo post.
200675,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO",   i had to block a shit ton of people who liked his owens comment.
200676,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,YES,NO,NO,NO,NO", to be clear you are not the charter of rights. leave it to the media to make a disgusting comment like this. i takes a special person to take a horrible thing and compare it to another. this is exactly why the media gets the bad reactions wherever they go
200677,en,6,"F,F,M,M,M,F","18-22,23-45,18-22,23-45,46+,46+","NO,NO,NO,NO,NO,NO","can someone give me a random colour, like just comment a random colour"
