id_EXIST,lang,number_annotators,gender_annotators,age_annotators,labels_task1,clean_tweet
100525,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,YES,YES,NO","     no hablemos de los menas que asaltan mujeres,son sus costumbres y hay que respetarlas, como colgar h0m0s3sual3s,lapidar y azotar mujeres. no podemos quemar una falla con mezquita,no sea se ofendan,quememos iglesias y tiremos cruces."
100526,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES","   yo no tengo ningn amo tete. lo de los machos alfa que montan partidos para follar y forrarse, que hablan de azotar mujeres hasta que sangren y se quedan la tarjeta con fotos ntimas de subordinadas para gayolearse, es algo que no me va nada. ni eso ni que se proteja a violadores"
100527,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,NO,YES,YES","   os encanta dar patatas a este, a errejon, , azotar mujeres hasta sangrar, pegar a policas . recibir dinero de iran y venezuelas sin control . en fin todo muy civilizado"
100528,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES"," o que decimos de tu ex-jefe, pablo iglesias, que afirmaba que le gustara azotar a una mujer hasta hacerla sangrar?como llamamos a los que desearian azotar mujeres, sanchez mato?"
100529,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,YES,YES,YES","okey ,pero sera maravilloso que sancionen a todos los q atentan contra los ddhh , en qatar mandan a azotar mujeres que denuncien haber sido victimas de violacin ,tienen a los inmigrantes construyendo el estadio en condiciones deplorables ya van varios de ellos fallecidos "
100530,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES"," pablo iglesias! el que quera ""azotar mujeres hasta que sangrasen"", el que se jacta de ser financiado por irn, que se declara feminista y su directiva eran 3 hombres.  es un payaso inconsecuente. es el famoso ""marqus de galapagar""."
100531,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,YES,YES,NO","    imagnate este titular si matan a pablo iglesias: matan a dirigente poltico pro comunismo, financiado con dinero de dictaduras, que admira a gobiernos con 95% de su pueblo en pobreza y 70% en pobreza extrema, que deca que haba que azotar mujeres hasta que sangren!"
100532,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES","  perfecto, tambin rusia tiene derecho de deportar homo sexuales e iran azotar mujeres. asi son las cosas y hay q cumplir la ley de cada pais!!!"
100533,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,YES,YES,YES","pregntale a tu maridito, ese que gustaba de azotar mujeres hasta hacerlas sangrar . ireno montera; fueraaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa !! "
100534,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES","     segn tu tuit entonces vuestros amados lderes que uno quera azotar mujeres, otro no paga la seg social de sus empleados, otra usa a su escolta de esclava, y dems, vosotros tambin queris lo mismo solo por esos tres ?tomate la pastillita majo"
100535,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,NO","el de los ccteles molotov a la guardia civil, el que no quiso reunirse con el padre de diana quer pero se reuna con etarras fugados. el de ""eta fu muy perspicaz"" el de azotar mujeres  hasta sangrar, solo los miserables tratan de excusar s este ser mezquino e indecente. "
100536,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,YES,NO","  que razn tienes, iglesias es todo un ejemplo de respeto y saber estar. aqu escribe sobre azotar mujeres ( maril montero), sangre, marxista psicpata. es todo respeto y educacin  la misma que le exiges tu villalobos. "
100537,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,NO,YES", preferira que chile no fuera a jugar a un pas capaz de azotar mujeres.
100538,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES","   es verdad, se me olvidaba que en este pas no se ha movido un solo dedo y que los polticos se gastan nuestro dinero con  volquetes de pvtas , con azotar mujeres hasta  gacelas sangrar sujetando el cubata bien fuerte en el club"
100539,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,NO",   como los que quieren azotar mujeres hasta sangrar por pensar distinto?
100540,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,YES,NO"," errs todo un valiente zurdo, como pablito iglesias, que gusta de azotar mujeres hasta que sangren. una lastima que no estemos en otra poca para quedar con los padrinos."
100541,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,NO,NO,NO,NO"," conoce barreras invisibles, nuestro pionero programa de mecenazgo cultural dirigido a nios y nias procedentes de entornos en riesgo de exclusin.      "
100542,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","122 barreras invisibles, de lloyd baconfos delincuentes son puestos en libertad condicional. uno de ellos asume que seguir por el mismo camino,  el otro intentar rehabilitarse, pero no se lo pondrn fcil 7/10 "
100543,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,YES,NO,YES",    nos ha encantado la charla!!! en este vdeo podis encontrar algunos testimonios de mdicas que nos pueden ayudar a comprender un poco mejor dnde estn esas barreras invisibles que nos impiden llegar a lo ms alto 
100544,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,NO,NO","la vida tranquila de un pueblo en ocasiones poda ser aburrida. las barreras invisibles que le separaban del mundo para ver aquellos paisajes que aoraba conocer, le contenan como una resignada ave enjaulada, que se conformaba con los viajes que le regalaban los libros."
100545,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,YES,YES",yo: tweet serio sobre como tena autoestima baja y creaba barreras invisibles respecto a otras personas  para hacerme sentir inferior que nunca existan. vosotros: guarra. cerda. bonk. 
100546,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","a veces no les da para tanto el cerebro verdad? bts rompi esas barreras invisibles, psy solo logr pasar una vez y luego ya no lo pudo hacer. no es dificil de entender. "
100547,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,NO,NO,NO","no todo ha sido bueno, las barreras invisibles a m me matan... y la historia es un mero trmite para que me dejen tranquilo atrapar y observar a mis pokemones.es que es absurda xd a ver que el nivel es bajo, pero en fin.. me he echado unas risas sacando las cosas de contexto."
100548,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO"," muy de acuerdo. en los juegos de coches la mejora debe venir del jugador y sus habilidades, no de barreras invisibles. y en algunos juegos de aventura y sandbox tambin me ha sobrado esa subida de niveles."
100549,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",apoyaros en el gorila ayudador para superar las barreras invisibles territorio portero.d.covadonga  
100550,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,NO","las lideresas enfrentan numerosos obstculos organizacionales. las barreras culturales cdo se internalizan, se vuelven enemigos internos. hablamos de 6 sndromes a identificar y combatir. son de origen cultural,y se cobran un alto peaje psicolgico. "
100551,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","nuestra responsabilidad con nuestra ciudad es que debemos eliminar las barreras invisibles al evangelio, debemos orar...debemos presentarle a las personas el amor de cristo para que puedan ser libres"" pastor lutzer escucha el programa de hoy:  "
100552,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,NO,YES","el sistema tiene barreras invisibles y favorece a algunos, pero no es un sistema inquebrantable quieres ganarle al sistema? no te rindas, no te conformes, no gastes tiempo en lamentarte      "
100553,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","porque de alguna forma ha cerrado una etapa de su vida y est abriendo otra. siempre han tenido barreras invisibles como hacerse los guays y los chulos los dos. y les ha costado mucho abrirse mutuamente, desde la pelea del otro da algo ha cambiado porque los dos dijeron que"
100554,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","qu hermosa es launidad que establecen losenamorados, ya querompen las barrerasinvisibles donde la oscuridad del fracaso intentasaciar su apetito desmesurado. "
100555,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,NO,NO","    y eso que no hemos hablado de las barreras invisibles en las ciudades.de otro lado, hay muchos lugares en los cuales no puedo ingresar porque soy pobre y me miran mal por ah."
100556,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,NO,NO,NO,YES","ya te dije que no ibas a aguantar.-le coment a la joven antes de darle un pequeo empujn a la mujer hacia atrs, provocando que se acabase sentando en el aire. cosas de tener el poder de crear barreras invisibles, le haba creado un asiento-.djame ver tus ojos. "
100557,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,NO,YES,NO"," hombre, tiene sus cosas buenas pero lo del tema barreras invisibles y espacios sin mapear son un poco decepcionantes "
100558,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,YES",wyrdeer:los orbes negros brillan con una luz extraa cuando el pokmon levanta barreras invisibles.el pelaje desprendido de su barba retiene bien el calor y es un material muy til para la ropa de invierno.    
100559,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","""la invitacin es a la juventud negra, pero es a la juventud indgena, a la juventud campesina de los barrios populares, a quienes el sistema les ha colocado barreras invisibles y los ata. vamos a construir juntes en la diferencia y diversidad"".  ."
100560,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","estas barreras invisibles para acceder a la vacunacin contra el covid se replican en muchos pases. el problema ya no es falta de vacunas, sino la necesidad de ganarse el pan en economas frgiles y que marginan a los pobres. podcast de  "
100561,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,NO,YES,YES"," la estupidez woke romantizando la obesidad disfrazndola de body positivity, como si esta no representara hoy un serio asunto de salud pblica en usa."
100562,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,NO,NO","le a alguien decir que ""no hay que meterse con el cuerpo de otras personas"" porque alguien pregunt ""si encontraba bien darle dulces y grasas a personas diabeticas e hiperensas"" desde hoy me declar anti body positivity ustedes no merecen nada"
100563,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,YES,NO",paris fashion week finalmente avanza haca el body positive 
100564,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",la nueva publicidad de intimissimi este es muy 'body positivity' de este y me encanta
100565,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,NO,YES",body positivity perdoname pero todo seria ms fcil si fuera flaca
100566,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,YES,YES,NO",y dar por asumido q una persona tiene x kilos ( con exageracin ya sea hacia + o -) tambin lo es y por no aadir ms y ms joyitas a la lista por favor si no es vuestro cuerpo no puto digis nada mientras no sea body positivity :) gracias. 
100567,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,NO,NO",no lograba entender la diferencia entre el body positivity y el body neutrality hasta q acab de ver la escena donde kate tiene mil voces q le dicen que tiene que quererse
100568,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","  hoy entiendo que lo que dices tiene sentido, pero curarse es todo un proceso. aunque te llenes de mil frases de body positivity/amor propio, no te curas del da a la maana, ni siquiera solo repitindolas. intentemos ser empticos):"
100569,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,YES,YES","el gran plot twist de la body positivity es que ni siquiera les estn vendiendo cuerpos ""poco realistas"". les venden un espejo y les dicen ""ojal te vieras as""."
100570,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",el hoyo negro que puede llegar a ser el movimiento de body positivity es increble.
100571,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,YES,NO", es que se siente hasta fake su actitud pue. eso del body positivity es una secta de blancos narcisistas que quieren mostrar solidaridad ante las inseguridades de personas con cuerpos estigmatizados.
100572,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,NO,NO,YES", el reto de aceptar el cuerpo tal y como es. body positivity significa amar tu cuerpo incondicionalmente. pero por qu nos resulta tan difcil? esta profesora de yoga tiene algunas respuestas. le contamos en   
100573,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,NO,YES,NO","me caga que  hable desde su privilegio de persona delgada sobre el body positivity. wey, ya sintate, o durmete o algo y deja de subir mamadas a tiktok. "
100574,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,YES,NO", dios te juro encima aqui viven con el body positivity o lo q sea ahhh pero el pity
100575,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,NO","nono, haba demasiada presin por ser bonita y delgada. las cuentas de ana y ma eran demasiadas y nonono, todo mal. arriba el body positivity y la correcta concientizacion sobre el sexo, el alcohol y las drogas  "
100576,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,NO,YES,YES","qu real fue esa escena de kat vs. todas las influencers de un body positivity utpico de redes sociales. la autoaceptacin es un camino tortuoso, ella lleg ah, cay, va a subir (espero) y va a bajar otra vez, cuz it is how it is "
100577,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",por qu algunos influencers de body positivity tratan de satanizar el conteo de caloras para cualquier persona? contar caloras no es sinnimo de tca ni de vivir triste o ansiosa its just math
100578,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",voy a poner mis ideologas pq ando aburrido pro aborto activista lgbtq+ liberalista pro igualdad en diversidad acabfeminista black lives matter body positivity anti fascista anti misandria/misoginia anti terf/radfem anti transmed
100579,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,YES,YES,YES",   pero s tienen que ver. las feministas actuales se la pasan jodiendo con lo del body positivity y luego son hipcritas criticando cuerpos ajenos. no es confusin.
100580,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,NO,YES,NO","gente nefasta: 1) los mamados que dicen ""su gordito, miren mi pancita"" alimentando los ideales de belleza dainos. 2) los que ni sobrepeso tienen, slo estn ""aguaditos"" como dicen y andan mamando con el body positivity. todo por subirse al tren del mame."
100581,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES"," soy un seor de 53 aos y he mojado las bragas, no te digo ms."
100582,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,NO,YES"," s, pero si compras los dos artculos te regalan unas bragas de castidad.nosotras igual ya vamos tarde, pero nunca se sabe cundo vas a necesitar que tus hijas te odien."
100583,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,NO,YES", ponte tus bragas favoritas! 
100584,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,YES,YES",primer mojamiento de bragas del 2022!! por un ao mas siendo una cochina 
100585,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","sea que la gente compra bragas usadas, y yo en la inopia."
100586,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES","es sabido que en los caireles de internet existe un mercado fetichista online de pedos, bragas, lenceras e incluso agua de bao. realmente hay un mar interminable de rarezas en internet, pero me encanta!"", dice   "
100587,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",por cierto maana salen las entradas de murcia y yo estoy tan nerviosa que me voy a hacer caca en las bragas
100588,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,NO,NO,NO",asen bragas frente al espejo analizando el sentimiento de decadencia que queda tras ponerte guapsima y al final regresar sin encontrarte ni un conocido y que la palabra de dios ( aka que soy monisima) no haya sido esparcida como debera
100589,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,NO,YES,YES","ser verdad que el fiscal vino fue a preguntar por el color que queran las bragas los candidatos a ser enjuiciados? no se, es un rumor que se oye por ah!"
100590,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,YES,NO,YES"," estoy entre el blanco y el negro, no esta fcil. me quedo con las blancas, pues resalta el tatuaje y con esas bragas uffff. y usted  ????"
100591,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES", alguien tiene rico culo.y le mete mano en el pantaln y bragas para acariciar ese culo. 
100592,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,YES,YES","s pregunta a tu gobierno social comunista que les gusta dar compresas y se entere todo el colegio de que viven en pobreza y no da pa  compresas dejando a nias con vergenza y trauma,ni para ropa ni bragas ,xi estar contento con vuestro gobierno,ropa de 2mano nada aliexpress.."
100593,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,NO",   vos si que te pasas la presuncin de inocencia por las bragas. hipcrita.
100594,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,NO,NO,YES","   vettel habla menos y hace mas , lewis habla mucho y hace poco , la imagen de vettel con esas chicas con burkas , bragas de piloto y casco es poderosa , lewis no tiene nada eso ."
100595,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,NO,YES","le dej terminar de hablar, eso s, alz el dedo ndice para que viese que tena algo que decir. te pensabas que yo era como ellas, y que se me iban a caer las bragas porque me pintases un cuadrito y bailases conmigo un reggaetn. "
100596,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,YES,YES,YES", declara tus bienes y la procedencia...tres pares de calzoncillos y tres pares de bragas
100597,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,NO,YES,NO", pues yo no me cort: se le caen la bragas a plomo.si yo estuviese as..chalado tambin prevaricaria.
100598,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,NO,NO","iba solo con una camiseta larga y las bragas, por lo que no le fue difcil quitarse la camiseta y dejarla en el suelo, ponindole pestillo a la puerta. date la vuelta dndole la espalda a la mampara. pidi porque tena algo en mente.  "
100599,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,YES,YES,NO", cienes y cienes!!! tienes razn!!! y bragas!!!
100600,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,YES,NO",pues se acab. porque con el vdeo de maana te cagas en las bragas. 
100601,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES",la brecha de gnero en el pp existe. un alto porcentaje de los hombres del partido tienen ms cojones y ms dignidad que el todos las seoras juntasnaranjita buscando hueco en el pp  . 
100602,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,NO,NO,NO", el sueldo debera venir en las ofertas de trabajo y nos ahorrbamos todos perder el tiempo. a lo mejor hasta acabbamos con parte de la brecha de gnero.
100603,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,YES,YES,NO",el 30/9 participar en esta jornada organizada por  y  en colaboracin con el consejo general de economistas en la que analizaremos el impacto econmico de la brecha de gnero y el potencial del talento femenino para la recuperacin 
100604,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,NO,YES,NO,YES","en el taller de la , esta vez con cmara apagada porque maternando en pijama, con bebis mientras aprendo cmo visibilizarnos... de esta otra brecha de gnero tambin quiero hablar... "
100605,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,YES,YES,YES",la brecha de gnero en el deporte mexicano es penosa.  
100606,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,NO,YES,YES","     literalmente acaba de hablar de brecha de gnero, no lo cierra ni en pedo"
100607,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,NO,NO,YES,YES","hoy las mujeres nos posicionamos ms que ayer en las diferentes industrias. an nos queda camino por recorrer para poder reducir la brecha de gnero: camila mesina, presidenta simin 2021- premios icono-usach ver:     "
100608,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES","la brecha de gnero en matemticas: por qu a las nias les gusta (de promedio) menos esa materia?, va   "
100609,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,NO,YES","creamos el primer centro de formacin poltica y econmica para las mujeres, para promover la construccin de liderazgos, la autonoma financiera y la promocin de acciones afirmativas para la reduccin de la brecha de gnero     "
100610,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,YES,YES,YES","encuentro mujeres en ciencia, un evento virtual que reflexiona sobre la brecha de gnero "
100611,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES",las brechas de gnero tambin afectan a las mujeres en el mbito de inclusin y educacin financiera. as lo revela el reporte de la . desde el  y  seguiremos desplegando acciones para revertir esta realidad. 
100612,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES",  se ala con fundacin mujeres para combatir la  de gnero en el mercado laboral     
100613,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,YES,NO", un estudio de la  y el cabildo revela una importante brecha de gnero en el deporte 
100614,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO","la senadora  busca exhortar a la secretara de agricultura y desarrollo rural (sader), para que articule las metas nacionales de produccin de alimentos y sostenibilidad ambiental, con las de reduccin de la brecha de gnero y desigualdad. "
100615,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,YES,YES,NO",brecha de gnero: 9 de cada 10 argentinos que redujeron sus horas de trabajo en pandemia son mujeres 
100616,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,YES,NO,NO,NO"," ojal un mapa con los sueldos de alcaldes de toda espaa, verdad?ahora puedes consultar ms de 6.700 salarios municipales y comprobar si hay  brecha de gnero  "
100617,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,NO,YES,YES",qu estn haciendo las empresas para acortar la brecha de gnero 
100618,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES",para el cargo de las alcaldas del total de personas postuladas solo el 18% fueron mujeres frente a 82% de hombres. esto se traduce en una brecha de gnero del ms de 60%   
100619,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,NO,YES",para los que an necesitan razones para entender por que cerrar la brecha de gnero es tarea de todos. derrumbar cada estereotipo cuenta.hasta el de las lavadoras. 
100620,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",7 nuevos criterios oficiales de 2021 sobre  el complemento de reduccin de la brecha de genero - pensiones de jubilacin -  
100621,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,NO,NO","una revolucin digital para todos y con todoscerremos la brecha digital de gnero de todas las nias de esta generacin, sea cual sea su raza, gnero, idioma, capacidad o situacin econmica. "
100622,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,YES,YES,YES","perspectiva de gnero en la competencia digital del alumnado de primaria  brecha digital de gnero, que perpeta la desigualdad de oportunidades, de emancipacin y de participacin en funcin de un constructo social asignado e interiorizado (el gnero).. "
100623,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,NO,NO,NO,NO,NO","desde el  trabajamos por cerrar la brecha digital de gnero. con , logramos que 29.336 colombianas se posicionaran en el mundo digital creando contenidos y emprendimientos digitales.las mujeres somos lderes de la transformacin de nuestro pas! "
100624,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,YES","""la brecha digital (sin olvidar la especial incidencia de la brecha digital de gnero y la generacional) se presenta como un factor de la exclusin, que no es solo tecnolgica, sino social: educativa, econmica y laboral""."
100625,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,NO,NO,YES","  brecha digital de gnero, una tarea pendiente: "
100626,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,YES,YES,YES,YES,YES",slo una de cada cuatro estudiantes de ingeniera es mujer: la brecha digital de gnero est en la formacin 
100627,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,YES,NO,NO,NO",345 millones de euros para reducir la brecha digital de gnero.repito: 345 millones de euros para reducir la brecha digital de gnero. 
100628,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,NO,NO,YES,NO",esperamos una decisin acorde a la preservacin de los derechos humanos de las mujeres y del cierre de la brecha digital de gnero que las excluye del ejercicio pleno de sus derechos.  
100629,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","YES,YES,YES,YES,YES,YES","en esta investigacin,  y  han identificado que nias y jvenes tienen mayores dificultades de acceso a recursos (dispositivos electrnicos, paquetes de datos, etc.) que sus pares varones. esto, durante pandemia, ha incrementado la brecha digital de gnero "
100630,es,6,"F,F,F,M,M,M","18-22,23-45,46+,46+,23-45,18-22","NO,NO,NO,NO,NO,NO",unicef per despliega estudio para identificar la brecha digital de gnero entre adolescentes del per 
